timestamp,quote_timestamp,instrument_name,expiry,strike,option_type,bid,ask,mark,bid_btc,ask_btc,mark_btc,underlying,bid_size,ask_size,volume,volume_usd,open_interest,mark_iv,bid_iv,ask_iv,delta,gamma,vega,theta,rho,index_price,state
2026-04-28 21:29:00+00:00,2026-04-28 21:30:02.825000+00:00,BTC-30APR26-76000-P,2026-04-30 08:00:00+00:00,76000.0,P,572.2314749999999,648.529005,618.009993,0.0075,0.0085,0.0081,76297.53,69.0,55.2,79.7,52244.36,78.0,38.87,37.3,41.35,-0.43157,0.00021,18.8203,-254.45995,-1.32052,76297.53,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:02.825000+00:00,BTC-30APR26-77000-C,2026-04-30 08:00:00+00:00,77000.0,C,381.48765,457.78518,412.006662,0.005,0.006,0.0054,76297.53,78.0,107.1,19.4,8776.08,24.6,37.74,35.2,39.49,0.3538,0.00021,17.80443,-233.73833,1.04632,76297.53,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:02.825000+00:00,BTC-30APR26-77000-P,2026-04-30 08:00:00+00:00,77000.0,P,1106.314185,1182.611715,1152.092703,0.0145,0.0155,0.0151,76297.53,1.0,16.0,15.1,15011.36,26.8,37.74,36.46,40.73,-0.6462,0.00021,17.80443,-233.73833,-1.98621,76297.53,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-75500-C,2026-04-30 08:00:00+00:00,75500.0,C,1144.4646,1258.91106,1205.5027120000002,0.015,0.0165,0.0158,76297.64,22.0,22.0,0.9,1016.35,0.9,40.02,35.35,41.97,0.66677,0.00019,17.40768,-242.31758,1.95531,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-75500-P,2026-04-30 08:00:00+00:00,75500.0,P,419.63702,457.78584,434.896548,0.0055,0.006,0.0057,76297.64,26.9,34.8,14.7,6404.14,31.0,40.02,39.58,41.77,-0.33323,0.00019,17.40768,-242.31758,-1.01815,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-77500-C,2026-04-30 08:00:00+00:00,77500.0,C,251.782212,282.301268,259.411976,0.0033,0.0037,0.0034,76297.64,28.0,31.0,53.8,15479.65,69.5,37.22,36.02,38.0,0.25536,0.00018,15.38667,-199.20251,0.75669,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-77500-P,2026-04-30 08:00:00+00:00,77500.0,P,1373.3575199999998,1602.25044,1495.433744,0.018,0.021,0.0196,76297.64,0.4,0.6,3.0,3002.5,52.1,37.22,30.45,45.32,-0.74464,0.00018,15.38667,-199.20251,-2.29554,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-75000-C,2026-04-30 08:00:00+00:00,75000.0,C,1487.80398,1678.5480799999998,1571.731384,0.0195,0.022,0.0206,76297.64,5.2,5.6,20.0,33431.68,20.0,41.29,33.82,46.57,0.75014,0.00016,15.21126,-218.47458,2.1912,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-75000-P,2026-04-30 08:00:00+00:00,75000.0,P,297.560796,320.450088,305.19056,0.0039,0.0042,0.004,76297.64,7.9,2.8,49.5,17108.52,86.1,41.29,41.23,42.72,-0.24986,0.00016,15.21126,-218.47458,-0.76257,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:06.795000+00:00,BTC-30APR26-78000-C,2026-04-30 08:00:00+00:00,78000.0,C,152.59528,183.114336,167.85480800000002,0.002,0.0024,0.0022,76297.64,20.0,32.4,12.2,3339.35,136.8,37.49,36.07,38.54,0.17717,0.00014,12.43916,-162.19588,0.52567,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-78000-P,2026-04-30 08:00:00+00:00,78000.0,P,1792.99454,2021.88746,1899.811236,0.0235,0.0265,0.0249,76297.64,0.6,0.6,11.0,17347.04,205.2,37.49,30.45,48.37,-0.82284,0.00014,12.43885,-162.1873,-2.54627,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-74500-C,2026-04-30 08:00:00+00:00,74500.0,C,1869.29218,2136.33392,1983.73864,0.0245,0.028,0.026,76297.64,0.2,10.2,0.0,0.0,0.0,42.82,30.27,52.35,0.81613,0.00013,12.73217,-189.62541,2.37338,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:07.867000+00:00,BTC-30APR26-74500-P,2026-04-30 08:00:00+00:00,74500.0,P,206.003628,221.263156,213.633392,0.0027,0.0029,0.0028,76297.64,9.0,1.3,10.6,2685.43,10.4,42.82,42.64,43.83,-0.18387,0.00013,12.73224,-189.6278,-0.5607,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:04.838000+00:00,BTC-30APR26-78500-C,2026-04-30 08:00:00+00:00,78500.0,C,99.186932,114.44646,106.816696,0.0013,0.0015,0.0014,76297.64,20.0,22.2,39.0,7661.78,46.9,38.21,37.38,38.98,0.12006,0.00011,9.58175,-103.23182,0.35656,76297.64,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:08.867000+00:00,BTC-30APR26-78500-P,2026-04-30 08:00:00+00:00,78500.0,P,2212.63214,2441.52512,2334.708396,0.029,0.032,0.0306,76297.66,0.6,0.6,0.3,464.37,12.5,38.21,23.02,49.87,-0.87992,0.00011,9.5829,-127.37655,-2.73499,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:08.867000+00:00,BTC-30APR26-74000-C,2026-04-30 08:00:00+00:00,74000.0,C,2288.9298,2555.97161,2418.635822,0.03,0.0335,0.0317,76297.66,4.2,0.2,0.0,0.0,0.0,44.81,0.0,54.29,0.86465,0.0001,10.41425,-162.3069,2.50183,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:08.867000+00:00,BTC-30APR26-74000-P,2026-04-30 08:00:00+00:00,74000.0,P,144.965554,167.85485200000002,152.59532000000002,0.0019,0.0022,0.002,76297.66,10.0,29.6,39.6,7515.04,70.5,44.81,44.45,46.61,-0.13535,0.0001,10.41425,-153.05448,-0.41255,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:08.867000+00:00,BTC-1MAY26-76500-C,2026-05-01 08:00:00+00:00,76500.0,C,838.8520799999999,876.98172,861.7298639999999,0.011,0.0115,0.0113,76259.28,11.5,1.6,21.1,20121.77,21.2,39.17,38.33,39.87,0.46714,0.00016,24.7772,-199.07808,2.32158,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:08.867000+00:00,BTC-1MAY26-76500-P,2026-05-01 08:00:00+00:00,76500.0,P,1067.62992,1143.8891999999998,1098.133632,0.014,0.015,0.0144,76259.28,22.4,27.5,42.3,54283.78,36.8,39.17,37.85,40.92,-0.53286,0.00016,24.7772,-199.07808,-2.78715,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:09.873000+00:00,BTC-1MAY26-76000-C,2026-05-01 08:00:00+00:00,76000.0,C,1105.76275,1182.02225,1121.01465,0.0145,0.0155,0.0147,76259.5,7.0,44.1,67.6,80177.65,680.0,39.82,39.1,42.19,0.54816,0.00016,24.68026,-201.6048,2.71658,76297.53,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:09.873000+00:00,BTC-1MAY26-76000-P,2026-05-01 08:00:00+00:00,76000.0,P,838.8544999999999,876.98425,861.73235,0.011,0.0115,0.0113,76259.5,14.1,1.0,47.6,41700.41,967.2,39.82,38.8,40.35,-0.45184,0.00016,24.68026,-201.6048,-2.35877,76297.53,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:09.873000+00:00,BTC-1MAY26-77000-C,2026-05-01 08:00:00+00:00,77000.0,C,610.0749599999999,648.204645,640.5787079999999,0.008,0.0085,0.0084,76259.37,78.4,1.3,101.6,69217.58,355.3,38.59,37.39,38.99,0.38563,0.00016,23.8328,-188.65019,1.92123,76297.53,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:10.880000+00:00,BTC-1MAY26-77000-P,2026-05-01 08:00:00+00:00,77000.0,P,1334.538975,1448.9280299999998,1380.294597,0.0175,0.019,0.0181,76259.37,25.8,22.0,11.9,14781.46,552.1,38.59,36.71,41.5,-0.61437,0.00016,23.83279,-188.64893,-3.22089,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:10.880000+00:00,BTC-1MAY26-75500-C,2026-05-01 08:00:00+00:00,75500.0,C,1372.6686599999998,1487.057715,1426.050219,0.018,0.0195,0.0187,76259.37,25.0,25.0,6.1,7835.09,6.1,40.42,38.2,43.04,0.62533,0.00015,23.62447,-195.86917,3.08942,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:10.880000+00:00,BTC-1MAY26-75500-P,2026-05-01 08:00:00+00:00,75500.0,P,648.204645,686.3343299999999,663.456519,0.0085,0.009,0.0087,76259.37,9.7,23.4,46.0,34463.06,45.0,40.42,39.68,41.29,-0.37467,0.00015,23.62447,-195.86917,-1.95253,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:10.880000+00:00,BTC-1MAY26-77500-C,2026-05-01 08:00:00+00:00,77500.0,C,419.427635,495.687205,457.55742,0.0055,0.0065,0.006,76259.57,113.8,98.7,35.5,19163.53,39.9,38.06,36.23,39.72,0.30741,0.00015,21.90511,-171.02158,1.53487,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.816000+00:00,BTC-1MAY26-77500-P,2026-05-01 08:00:00+00:00,77500.0,P,1639.5764549999997,1792.095195,1700.5839509999998,0.0215,0.0235,0.0223,76259.37,6.0,6.1,8.3,12734.77,11.5,38.06,35.28,40.51,-0.69262,0.00015,21.90412,-171.01388,-3.64079,76297.66,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-75000-C,2026-05-01 08:00:00+00:00,75000.0,C,1715.841675,1830.23112,1769.223416,0.0225,0.024,0.0232,76259.63,1.0,8.0,4.0,6895.37,729.8,41.19,38.82,44.06,0.69553,0.00014,21.81203,-184.31251,3.42411,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-75000-P,2026-05-01 08:00:00+00:00,75000.0,P,495.687595,533.81741,510.93952100000007,0.0065,0.007,0.0067,76259.63,8.0,36.0,80.6,46731.67,594.1,41.19,40.64,42.39,-0.30447,0.00014,21.81203,-184.31251,-1.58445,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:13.531000+00:00,BTC-1MAY26-78000-C,2026-05-01 08:00:00+00:00,78000.0,C,312.66559,335.54356,320.29157999999995,0.0041,0.0044,0.0042,76259.9,8.0,4.5,55.0,21354.19,542.8,37.75,37.25,38.44,0.237,0.00013,19.24058,-148.98189,1.18547,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-78000-P,2026-05-01 08:00:00+00:00,78000.0,P,1944.62745,2173.40715,2059.0173,0.0255,0.0285,0.027,76259.9,0.4,0.6,5.0,11403.33,482.7,37.75,31.29,43.33,-0.763,0.00013,19.24058,-148.98189,-4.02343,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-78500-C,2026-05-01 08:00:00+00:00,78500.0,C,205.90100100000004,236.404853,221.152927,0.0027,0.0031,0.0029,76259.63,86.5,5.9,13.2,5540.42,30.2,37.75,36.67,38.56,0.17796,0.00011,16.23573,-125.72438,0.89139,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-78500-P,2026-05-01 08:00:00+00:00,78500.0,P,2287.7889,2592.8274200000005,2463.1860490000004,0.03,0.034,0.0323,76259.63,11.2,0.2,0.0,0.0,0.0,37.75,24.06,45.15,-0.82204,0.00011,16.23573,-125.72438,-4.3509,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-74000-C,2026-05-01 08:00:00+00:00,74000.0,C,2440.30816,2669.0870500000005,2554.6976050000003,0.032,0.035,0.0335,76259.63,0.6,0.6,0.0,0.0,224.4,43.31,36.29,49.85,0.80717,0.0001,17.06494,-151.61052,3.94025,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-74000-P,2026-05-01 08:00:00+00:00,74000.0,P,282.160631,312.664483,289.78659400000004,0.0037,0.0041,0.0038,76259.63,10.0,40.7,82.3,25208.24,499.6,43.31,42.7,44.48,-0.19283,0.0001,17.06494,-151.61052,-1.00153,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-79000-C,2026-05-01 08:00:00+00:00,79000.0,C,144.89381,160.14578999999998,152.5198,0.0019,0.0021,0.002,76259.9,20.0,2.9,78.0,19766.58,803.7,37.94,37.33,38.48,0.13074,9e-05,13.23485,-103.01382,0.65558,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-1MAY26-79000-P,2026-05-01 08:00:00+00:00,79000.0,P,2783.48635,2974.1361,2890.25021,0.0365,0.039,0.0379,76259.9,0.6,0.3,0.2,631.22,72.1,37.94,27.5,43.57,-0.86926,9e-05,13.23485,-103.01382,-4.62011,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-76500-C,2026-05-02 08:00:00+00:00,76500.0,C,991.8727,1068.1706,1014.76207,0.013,0.014,0.0133,76297.9,6.1,69.3,1.3,1434.99,1.3,38.26,36.85,39.44,0.47899,0.00014,29.49816,-164.15667,3.34452,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-76500-P,2026-05-02 08:00:00+00:00,76500.0,P,1220.7664,1297.0643,1258.91535,0.016,0.017,0.0165,76297.9,6.4,27.4,5.6,7093.29,5.6,38.26,37.76,40.35,-0.52101,0.00014,29.49816,-164.15667,-3.8601,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-76000-C,2026-05-02 08:00:00+00:00,76000.0,C,1220.7664,1335.21325,1274.17493,0.016,0.0175,0.0167,76297.9,49.4,43.9,3.1,3644.72,3.1,38.53,36.13,40.04,0.54907,0.00014,29.31536,-164.29483,3.82383,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-76000-P,2026-05-02 08:00:00+00:00,76000.0,P,991.8727,1030.02165,1007.13228,0.013,0.0135,0.0132,76297.9,7.0,2.3,28.4,32231.04,26.4,38.53,38.49,39.79,-0.45093,0.00014,29.31536,-164.29483,-3.33371,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-77000-C,2026-05-02 08:00:00+00:00,77000.0,C,762.9789999999999,839.2768999999998,785.8683699999999,0.01,0.011,0.0103,76297.9,24.5,97.3,0.0,0.0,0.0,37.7,36.32,38.98,0.40823,0.00014,28.75409,-157.66146,2.8578,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-77000-P,2026-05-02 08:00:00+00:00,77000.0,P,1487.8090499999998,1564.10695,1525.958,0.0195,0.0205,0.02,76297.9,5.4,2.7,0.0,0.0,0.0,37.7,37.12,39.77,-0.59177,0.00014,28.75409,-157.66146,-4.39391,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-75500-C,2026-05-02 08:00:00+00:00,75500.0,C,1525.958,1640.4048499999997,1564.10695,0.02,0.0215,0.0205,76297.9,16.0,29.0,0.0,0.0,0.0,38.82,36.77,40.82,0.6171,0.00013,28.25718,-159.55783,4.28511,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:13.932000+00:00,BTC-2MAY26-75500-P,2026-05-02 08:00:00+00:00,75500.0,P,762.9789999999999,839.2768999999998,801.1279499999999,0.01,0.011,0.0105,76297.9,106.6,50.6,0.0,0.0,0.0,38.82,38.01,40.71,-0.3829,0.00013,28.25719,-159.55803,-2.82534,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-77500-C,2026-05-02 08:00:00+00:00,77500.0,C,572.23425,648.53215,595.12362,0.0075,0.0085,0.0078,76297.9,61.7,125.2,5.3,3034.63,4.6,37.2,35.85,38.67,0.33909,0.00013,27.10259,-146.66149,2.37927,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-77500-P,2026-05-02 08:00:00+00:00,77500.0,P,1716.7027499999997,1945.59645,1838.77939,0.0225,0.0255,0.0241,76297.9,0.1,6.1,0.1,176.04,0.1,37.2,33.7,42.12,-0.66091,0.00013,27.10259,-146.66149,-4.91954,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-75000-C,2026-05-02 08:00:00+00:00,75000.0,C,1793.00065,1983.7454,1892.18792,0.0235,0.026,0.0248,76297.9,14.1,8.1,0.0,0.0,0.0,39.35,34.65,41.9,0.68024,0.00012,26.4706,-151.5171,4.70748,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-75000-P,2026-05-02 08:00:00+00:00,75000.0,P,610.3832,686.6810999999999,633.27257,0.008,0.009,0.0083,76297.9,79.5,122.8,1.4,991.29,1.4,39.35,39.07,41.93,-0.31976,0.00012,26.4706,-151.5171,-2.35588,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-78000-C,2026-05-02 08:00:00+00:00,78000.0,C,419.6384499999999,495.93635,442.52782,0.0055,0.0065,0.0058,76297.9,72.9,143.7,7.3,3677.36,7.3,36.98,35.51,38.59,0.27528,0.00012,24.71887,-132.94911,1.93517,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-78000-P,2026-05-02 08:00:00+00:00,78000.0,P,1640.4048499999997,2441.5328,2182.11994,0.0215,0.032,0.0286,76297.9,16.9,0.2,0.0,0.0,0.0,36.98,0.0,47.97,-0.72472,0.00012,24.71887,-132.94911,-5.41072,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-74500-C,2026-05-02 08:00:00+00:00,74500.0,C,1831.1496,2784.8733499999994,2258.41784,0.024,0.0365,0.0296,76297.9,0.2,0.2,0.0,0.0,0.0,40.11,16.18,59.62,0.73632,0.00011,24.19095,-141.1453,5.0759,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-74500-P,2026-05-02 08:00:00+00:00,74500.0,P,457.7874,534.0853,495.93635,0.006,0.007,0.0065,76297.9,120.5,103.3,3.0,1637.23,3.0,40.11,38.98,42.13,-0.26368,0.00011,24.19095,-141.1453,-1.94037,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:20.946000+00:00,BTC-2MAY26-78500-C,2026-05-02 08:00:00+00:00,78500.0,C,312.82139,343.34054999999995,320.45118,0.0041,0.0045,0.0042,76297.9,2.7,7.9,0.2,71.65,0.2,36.7,35.81,37.22,0.21737,0.00011,21.77282,-116.22664,1.5307,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-78500-P,2026-05-02 08:00:00+00:00,78500.0,P,1945.59645,3013.76705,2563.60944,0.0255,0.0395,0.0336,76297.9,10.9,0.2,0.0,0.0,0.0,36.7,0.0,56.39,-0.78264,0.00011,21.77174,-116.21182,-5.86241,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:12.894000+00:00,BTC-2MAY26-74000-C,2026-05-02 08:00:00+00:00,74000.0,C,2250.78805,3166.36285,2655.16692,0.0295,0.0415,0.0348,76297.9,0.2,0.2,0.0,0.0,0.0,41.4,0.0,61.45,0.78266,0.0001,21.77102,-131.10703,5.37086,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:18.971000+00:00,BTC-2MAY26-74000-P,2026-05-02 08:00:00+00:00,74000.0,P,373.85971,419.6384499999999,396.74908,0.0049,0.0055,0.0052,76297.9,10.7,94.2,3.5,1621.98,3.5,41.4,40.73,42.82,-0.21734,0.0001,21.771,-131.10679,-1.59831,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-76000-C,2026-05-08 08:00:00+00:00,76000.0,C,1944.81972,2021.08716,1967.699952,0.0255,0.0265,0.0258,76267.44,30.8,27.8,21.0,48896.96,94.7,37.55,37.02,38.59,0.53521,9e-05,48.73439,-96.94699,10.04476,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-76000-P,2026-05-08 08:00:00+00:00,76000.0,P,1677.88368,1716.0174,1700.763912,0.022,0.0225,0.0223,76267.44,13.0,0.1,25.8,43945.1,99.1,37.55,37.03,37.82,-0.46479,9e-05,48.73439,-96.94699,-9.60592,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-77000-C,2026-05-08 08:00:00+00:00,77000.0,C,1449.08136,1525.3488,1471.961592,0.019,0.02,0.0193,76267.44,13.2,72.0,12.4,19092.69,96.2,36.92,36.45,38.02,0.44776,9e-05,48.50504,-94.88824,8.44918,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-77000-P,2026-05-08 08:00:00+00:00,77000.0,P,2135.48832,2249.88948,2204.129016,0.028,0.0295,0.0289,76267.44,57.5,28.3,24.1,51991.18,320.0,36.92,35.5,37.86,-0.55224,9e-05,48.50504,-94.88824,-11.46007,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-75000-C,2026-05-08 08:00:00+00:00,75000.0,C,2516.8275000000003,2631.22875,2554.9612500000003,0.033,0.0345,0.0335,76267.5,15.5,24.6,0.0,0.0,61.7,38.17,37.37,39.82,0.61935,8e-05,46.71914,-94.46664,11.55311,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-75000-P,2026-05-08 08:00:00+00:00,75000.0,P,1258.4127600000002,1334.6802000000002,1288.9197359999998,0.0165,0.0175,0.0169,76267.44,68.1,72.0,162.6,212632.26,284.5,38.17,37.57,39.2,-0.38066,8e-05,46.71928,-94.46694,-7.83911,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-78000-C,2026-05-08 08:00:00+00:00,78000.0,C,1029.61044,1105.87788,1052.490672,0.0135,0.0145,0.0138,76267.44,61.4,68.3,15.3,16783.37,451.0,36.16,35.62,37.28,0.36047,8e-05,45.90123,-87.94581,6.83569,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-78000-P,2026-05-08 08:00:00+00:00,78000.0,P,2745.63,2821.8975,2783.76375,0.036,0.037,0.0365,76267.5,15.3,1.0,0.8,2198.46,115.0,36.16,35.26,36.92,-0.63953,8e-05,45.90149,-87.9463,-13.33202,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-74000-C,2026-05-08 08:00:00+00:00,74000.0,C,3165.10125,3279.5025,3233.742,0.0415,0.043,0.0424,76267.5,0.1,0.1,0.0,0.0,30.0,39.14,37.56,40.23,0.69534,7e-05,42.93608,-89.03284,12.8761,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-74000-P,2026-05-08 08:00:00+00:00,74000.0,P,953.343,991.47672,968.596488,0.0125,0.013,0.0127,76267.44,0.1,8.3,272.1,248456.21,860.2,39.14,38.86,39.75,-0.30467,7e-05,42.93632,-89.03334,-6.25755,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-79000-C,2026-05-08 08:00:00+00:00,79000.0,C,724.54125,762.6750000000001,747.4214999999999,0.0095,0.01,0.0098,76267.5,4.7,2.4,120.0,114136.28,255.2,35.94,35.44,36.36,0.28091,8e-05,41.34736,-78.73857,5.34674,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-79000-P,2026-05-08 08:00:00+00:00,79000.0,P,3355.77,3546.43875,3477.798,0.044,0.0465,0.0456,76267.5,7.2,7.0,0.0,0.0,75.1,35.94,32.94,37.59,-0.71909,8e-05,41.34736,-78.73857,-15.07963,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:22.965000+00:00,BTC-8MAY26-73000-C,2026-05-08 08:00:00+00:00,73000.0,C,3889.63944,4118.44176,3981.160368,0.051,0.054,0.0522,76267.44,0.2,1.2,0.1,433.86,0.8,40.19,37.7,43.69,0.7611,6e-05,38.02908,-80.9768,13.97894,76297.9,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:28+00:00,BTC-8MAY26-73000-P,2026-05-08 08:00:00+00:00,73000.0,P,686.4236999999999,762.6930000000001,716.93142,0.009,0.01,0.0094,76269.3,128.3,172.5,22.4,18160.87,185.3,40.19,39.44,41.44,-0.2388,6e-05,38.02083,-80.96395,-4.894,76299.56,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:28+00:00,BTC-8MAY26-80000-C,2026-05-08 08:00:00+00:00,80000.0,C,495.75045,533.8851000000001,503.37738,0.0065,0.007,0.0066,76269.3,0.1,77.5,153.7,91151.73,600.6,35.45,35.32,36.39,0.20919,7e-05,35.26467,-66.2355,3.99588,76299.56,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:28+00:00,BTC-8MAY26-80000-P,2026-05-08 08:00:00+00:00,80000.0,P,4080.31125,4347.2475,4232.8462500000005,0.0535,0.057,0.0555,76267.5,1.2,0.2,1.0,3698.89,31.7,35.45,30.91,38.61,-0.79093,7e-05,35.25203,-66.21174,-16.69139,76299.56,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:29.007000+00:00,BTC-8MAY26-72000-C,2026-05-08 08:00:00+00:00,72000.0,C,4690.56195,4919.36985,4797.33897,0.0615,0.0645,0.0629,76269.3,0.2,0.2,0.0,0.0,0.1,41.37,38.04,45.04,0.81573,5e-05,32.6557,-71.57312,14.84645,76299.35,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:29.007000+00:00,BTC-8MAY26-72000-P,2026-05-08 08:00:00+00:00,72000.0,P,495.74889,572.0179499999999,526.2565139999999,0.0065,0.0075,0.0069,76269.06,135.8,229.3,12.8,6857.23,183.7,41.37,40.42,42.74,-0.18428,5e-05,32.65698,-71.57594,-3.77023,76299.35,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:29.007000+00:00,BTC-8MAY26-81000-C,2026-05-08 08:00:00+00:00,81000.0,C,335.583864,358.464582,335.583864,0.0044,0.0047,0.0044,76269.06,0.1,35.4,9.6,4095.01,459.1,35.54,35.46,36.25,0.15278,5e-05,28.94525,-54.4971,2.92545,76299.35,open
2026-04-28 21:29:00+00:00,2026-04-28 21:30:30.014000+00:00,BTC-8MAY26-81000-P,2026-05-08 08:00:00+00:00,81000.0,P,4881.21984,5186.29608,5071.89249,0.064,0.068,0.0665,76269.06,10.2,0.2,1.0,4506.19,4.0,35.54,28.07,39.39,-0.84722,5e-05,28.94536,-54.49751,-18.01803,76299.56,open
